created_at,entry_id,field1,field2,field3,field4,field5,field6,field7,field8,latitude,longitude,elevation,status
2025-08-19T03:42:38-05:00,744,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:43:02-05:00,745,0.60000,6000,0.59981,5997.42188,0.00000,0,0.00898,89.84320,,,,
2025-08-19T03:43:27-05:00,746,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:43:51-05:00,747,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T03:44:15-05:00,748,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,125.00063,,,,
2025-08-19T03:44:39-05:00,749,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:45:03-05:00,750,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:45:27-05:00,751,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:45:51-05:00,752,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T03:46:15-05:00,753,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01016,78.12530,,,,
2025-08-19T03:46:39-05:00,754,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:47:03-05:00,755,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:47:27-05:00,756,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:47:51-05:00,757,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:48:16-05:00,758,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:48:42-05:00,759,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:49:04-05:00,760,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T03:49:28-05:00,761,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:49:51-05:00,762,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T03:50:16-05:00,763,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:50:39-05:00,764,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:51:04-05:00,765,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:51:28-05:00,766,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T03:51:52-05:00,767,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T03:52:16-05:00,768,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:52:40-05:00,769,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:53:04-05:00,770,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T03:53:53-05:00,771,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T03:54:16-05:00,772,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:54:40-05:00,773,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,148.43829,,,,
2025-08-19T03:55:07-05:00,774,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:55:55-05:00,775,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,148.43829,,,,
2025-08-19T03:56:17-05:00,776,0.60000,6000,0.59960,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T03:56:40-05:00,777,0.60000,6000,0.59953,5994.60986,0.00000,0,0.01250,125.00063,,,,
2025-08-19T03:57:07-05:00,778,0.60000,6000,0.59939,5993.90625,0.00000,0,0.01250,125.00063,,,,
2025-08-19T03:57:28-05:00,779,0.60000,6000,0.59946,5995.31250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:58:16-05:00,780,0.60000,6000,0.59939,5994.60986,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:58:41-05:00,781,0.60000,6000,0.59953,5995.31250,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:59:05-05:00,782,0.60000,6000,0.59953,5994.60986,0.00000,0,0.01367,125.00063,,,,
2025-08-19T03:59:29-05:00,783,0.60000,6000,0.59939,5996.01562,0.00000,0,0.01484,136.71852,,,,
2025-08-19T03:59:53-05:00,784,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:00:17-05:00,785,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:00:41-05:00,786,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:01:05-05:00,787,0.60000,6000,0.59953,5994.60986,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:01:29-05:00,788,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:01:53-05:00,789,0.60000,6000,0.59953,5995.31250,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:02:18-05:00,790,0.60000,6000,0.59946,5994.60986,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:02:41-05:00,791,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:03:08-05:00,792,0.60000,6000,0.59953,5993.90625,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:03:30-05:00,793,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:03:56-05:00,794,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:04:17-05:00,795,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:04:42-05:00,796,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:05:06-05:00,797,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:05:30-05:00,798,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:05:54-05:00,799,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:06:18-05:00,800,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:06:42-05:00,801,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:07:06-05:00,802,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:07:30-05:00,803,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:07:54-05:00,804,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:08:18-05:00,805,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:08:42-05:00,806,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:09:06-05:00,807,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:09:30-05:00,808,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:09:54-05:00,809,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:10:18-05:00,810,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:10:43-05:00,811,0.60000,6000,0.59967,5996.71875,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:11:06-05:00,812,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:11:31-05:00,813,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:11:55-05:00,814,0.60000,6000,0.59967,5996.71875,0.00000,0,0.01250,148.43829,,,,
2025-08-19T04:12:19-05:00,815,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:12:45-05:00,816,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:13:07-05:00,817,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:13:31-05:00,818,0.60000,6000,0.59988,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:13:55-05:00,819,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:14:19-05:00,820,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:14:44-05:00,821,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:15:07-05:00,822,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:15:31-05:00,823,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:15:55-05:00,824,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:16:20-05:00,825,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:16:43-05:00,826,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:17:07-05:00,827,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:17:32-05:00,828,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:17:55-05:00,829,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:18:20-05:00,830,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:18:44-05:00,831,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:19:08-05:00,832,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:19:32-05:00,833,0.60000,6000,0.59988,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:19:56-05:00,834,0.60000,6000,0.59988,5996.71875,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:20:21-05:00,835,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:20:44-05:00,836,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:21:08-05:00,837,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:21:32-05:00,838,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:21:56-05:00,839,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:22:20-05:00,840,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:22:44-05:00,841,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:23:09-05:00,842,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:23:58-05:00,843,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:24:20-05:00,844,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:24:44-05:00,845,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:25:09-05:00,846,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:25:33-05:00,847,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:25:59-05:00,848,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:26:21-05:00,849,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:26:45-05:00,850,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:27:09-05:00,851,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:27:33-05:00,852,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:27:57-05:00,853,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:28:21-05:00,854,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:28:45-05:00,855,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:29:09-05:00,856,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:29:33-05:00,857,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:29:57-05:00,858,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:30:21-05:00,859,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:30:45-05:00,860,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:31:10-05:00,861,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:31:33-05:00,862,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01016,89.84320,,,,
2025-08-19T04:31:57-05:00,863,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:32:46-05:00,864,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:33:11-05:00,865,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:33:35-05:00,866,0.60000,6000,0.59988,5997.42188,0.00000,0,0.01016,89.84320,,,,
2025-08-19T04:33:58-05:00,867,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:34:25-05:00,868,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:34:50-05:00,869,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:35:10-05:00,870,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:35:37-05:00,871,0.60000,6000,0.59981,5997.42188,0.00000,0,0.00898,89.84320,,,,
2025-08-19T04:35:58-05:00,872,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:36:22-05:00,873,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:36:46-05:00,874,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:37:13-05:00,875,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:37:34-05:00,876,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:37:59-05:00,877,0.60000,6000,0.59967,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:38:25-05:00,878,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T04:38:46-05:00,879,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:39:11-05:00,880,0.60000,6000,0.59967,5996.71875,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:39:35-05:00,881,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:39:58-05:00,882,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:40:23-05:00,883,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:40:47-05:00,884,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:41:11-05:00,885,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:41:35-05:00,886,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:41:59-05:00,887,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:42:23-05:00,888,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:42:47-05:00,889,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:43:11-05:00,890,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:43:35-05:00,891,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:43:59-05:00,892,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:44:23-05:00,893,0.60000,6000,0.59967,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T04:44:50-05:00,894,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:45:12-05:00,895,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T04:45:36-05:00,896,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:45:59-05:00,897,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:46:24-05:00,898,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:46:47-05:00,899,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:47:12-05:00,900,0.60000,6000,0.59981,5997.42188,0.00000,0,0.00898,78.12530,,,,
2025-08-19T04:47:39-05:00,901,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:48:00-05:00,902,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:48:24-05:00,903,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:48:49-05:00,904,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01016,78.12530,,,,
2025-08-19T04:49:12-05:00,905,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:49:36-05:00,906,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:50:00-05:00,907,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:50:25-05:00,908,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:50:48-05:00,909,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:51:12-05:00,910,0.60000,6000,0.60009,6000.93799,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:51:37-05:00,911,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:52:00-05:00,912,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:52:27-05:00,913,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:52:51-05:00,914,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:53:13-05:00,915,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:53:36-05:00,916,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:54:01-05:00,917,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:54:25-05:00,918,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:54:49-05:00,919,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:55:16-05:00,920,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:55:37-05:00,921,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:56:01-05:00,922,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:56:25-05:00,923,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T04:56:52-05:00,924,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T04:57:14-05:00,925,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:57:37-05:00,926,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T04:58:01-05:00,927,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:58:25-05:00,928,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:58:49-05:00,929,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01367,136.71852,,,,
2025-08-19T04:59:13-05:00,930,0.60000,6000,0.59967,5997.42188,0.00000,0,0.01484,148.43829,,,,
2025-08-19T04:59:38-05:00,931,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:00:02-05:00,932,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:00:25-05:00,933,0.60000,6000,0.59967,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:00:52-05:00,934,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:01:14-05:00,935,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:01:40-05:00,936,0.60000,6000,0.59974,5998.12500,0.00000,0,0.00898,101.56297,,,,
2025-08-19T05:02:02-05:00,937,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:02:26-05:00,938,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:02:50-05:00,939,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:03:14-05:00,940,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,148.43829,,,,
2025-08-19T05:03:39-05:00,941,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:04:02-05:00,942,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:04:26-05:00,943,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:04:50-05:00,944,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:05:14-05:00,945,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:05:38-05:00,946,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,148.43829,,,,
2025-08-19T05:06:05-05:00,947,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:06:27-05:00,948,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:06:50-05:00,949,0.60000,6000,0.59974,5997.42188,0.00000,0,0.00898,78.12530,,,,
2025-08-19T05:07:14-05:00,950,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T05:07:38-05:00,951,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:08:03-05:00,952,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01250,125.00063,,,,
2025-08-19T05:08:27-05:00,953,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T05:08:51-05:00,954,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:09:15-05:00,955,0.60000,6000,0.60009,6000.93799,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:09:39-05:00,956,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:10:03-05:00,957,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:10:27-05:00,958,0.60000,6000,0.59988,5998.12500,0.00000,0,0.01367,125.00063,,,,
2025-08-19T05:10:51-05:00,959,0.60000,6000,0.59974,5996.71875,0.00000,0,0.01250,136.71852,,,,
2025-08-19T05:11:18-05:00,960,0.60000,6000,0.59988,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:11:39-05:00,961,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01250,125.00063,,,,
2025-08-19T05:12:03-05:00,962,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:12:27-05:00,963,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:12:51-05:00,964,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01367,125.00063,,,,
2025-08-19T05:13:15-05:00,965,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:13:39-05:00,966,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,125.00063,,,,
2025-08-19T05:14:04-05:00,967,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:14:28-05:00,968,0.60000,6000,0.59974,5998.82812,0.00000,0,0.01484,125.00063,,,,
2025-08-19T05:14:52-05:00,969,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,136.71852,,,,
2025-08-19T05:15:15-05:00,970,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:15:40-05:00,971,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,136.71852,,,,
2025-08-19T05:16:06-05:00,972,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01484,125.00063,,,,
2025-08-19T05:16:28-05:00,973,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:16:52-05:00,974,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01484,148.43829,,,,
2025-08-19T05:17:18-05:00,975,0.60000,6000,0.59981,5997.42188,0.00000,0,0.01484,148.43829,,,,
2025-08-19T05:17:41-05:00,976,0.60000,6000,0.59974,5997.42188,0.00000,0,0.01250,148.43829,,,,
2025-08-19T05:18:04-05:00,977,0.60000,6000,0.59981,5998.12500,0.00000,0,0.01367,148.43829,,,,
2025-08-19T05:18:28-05:00,978,0.60000,6000,0.59981,5996.71875,0.00000,0,0.01250,148.43829,,,,
2025-08-19T05:18:52-05:00,979,0.60000,6000,0.59974,5998.12500,0.00000,0,0.01367,148.43829,,,,
